0,6.76,520
1,7.44,741
2,8.18,754
3,8.8,559
4,9.06,325
5,8.78,273
6,8.38,442
7,8.51,689
8,9.17,780
9,9.89,624
10,10.46,377
11,10.39,260
12,9.94,377
13,9.89,624
14,10.46,780
15,11.28,689
16,12.16,442
17,12.08,273
18,11.79,325
19,11.5,559
20,11.92,754
21,12.84,741
22,14.12,520
23,14.33,299
24,13.98,286
25,13.37,481
26,13.56,715
27,14.61,767
28,16.07,585
29,16.65,351
30,16.24,260
31,15.55,416
32,15.75,663
33,16.66,780
34,18.32,663
35,19.37,403
36,19.26,260
37,18.44,351
38,17.96,598
39,18.99,767
40,20.89,715
41,22.09,481
42,22.38,286
43,21.86,299
44,21.3,520
45,21.65,741
46,23.81,754
47,25.67,546
48,26.54,325
49,25.93,273
50,24.75,455
51,25.16,689
52,27.11,780
53,29.2,624
54,30.86,377
55,30.75,260
56,29.35,390
57,29.23,637
58,30.84,780
59,33.93,689
60,35.88,442
61,36.47,273
62,34.81,325
63,33.94,559
64,35.17,754
65,38.68,741
66,41.7,507
67,42.38,299
68,41.28,286
69,39.44,494
70,40.87,715
71,44.09,767
72,47.56,585
73,48.22,338
74,48.02,260
75,45.86,416
76,45.7,663
77,47.26,780
78,50.93,650
79,51.77,403
80,51.46,260
81,49.27,351
82,47.99,598
83,50.74,767
84,51.51,715
85,53.31,468
86,50.99,286
87,48.76,312
88,47.5,533
89,49.23,741
90,51.02,754
91,51.73,546
92,50.51,312
93,49.19,273
94,47.0,455
95,47.77,702
96,49.5,780
97,52.23,624
98,51.01,377
99,50.67,260
100,48.52,390
101,48.22,637
102,50.99,780
103,51.76,676
104,53.57,442
105,51.24,273
106,49.0,325
107,47.73,572
108,49.47,767
109,51.27,728
110,51.98,507
111,50.75,299
112,49.43,286
113,47.22,494
114,48.0,728
115,49.74,767
116,52.49,585
117,50.25,338
118,48.95,260
119,47.76,429
120,47.49,676
121,50.24,780
122,52.01,650
123,52.77,403
124,50.42,260
125,49.24,364
126,47.96,611
127,50.68,767
128,51.52,702
129,52.23,468
130,51.0,273
131,48.72,312
132,47.45,533
133,49.18,741
134,49.99,754
135,52.74,546
136,50.5,312
137,49.19,273
138,46.99,455
139,47.72,702
140,50.48,780
141,52.26,611
142,53.03,364
143,50.67,260
144,48.51,390
145,48.2,637
146,50.93,780
147,51.77,676
148,52.49,429
149,50.2,273
