0,6.76,400
1,7.44,570
2,7.78,580
3,8.02,430
4,7.94,250
5,7.58,210
6,7.25,340
7,7.06,530
8,7.32,600
9,7.58,480
10,7.69,290
11,7.51,200
12,7.17,290
13,6.85,480
14,6.96,600
15,7.36,530
16,7.46,340
17,7.43,210
18,6.96,250
19,6.65,430
20,6.76,580
21,6.99,570
22,7.24,400
23,7.21,230
24,6.89,220
25,6.58,370
26,6.43,550
27,6.65,590
28,7.03,450
29,7.0,270
30,6.82,200
31,6.39,320
32,6.24,510
33,6.32,600
34,6.68,510
35,6.79,310
36,6.62,200
37,6.32,270
38,6.05,460
39,6.13,590
40,6.36,550
41,6.59,370
42,6.55,220
43,6.14,230
44,5.87,400
45,5.84,570
46,6.05,580
47,6.39,420
48,6.36,250
49,6.08,210
50,5.81,350
51,5.66,530
52,5.87,600
53,6.08,480
54,6.17,290
55,6.02,200
56,5.64,300
57,5.5,490
58,5.58,600
59,5.9,530
60,5.98,340
61,5.96,210
62,5.58,250
63,5.33,430
64,5.42,580
65,5.61,570
66,5.81,390
67,5.78,230
68,5.52,220
69,5.28,380
70,5.15,550
71,5.33,590
72,5.63,450
73,5.61,260
74,5.36,200
75,5.12,320
76,5.0,510
77,5.07,600
78,5.47,500
79,5.55,310
80,5.41,200
81,5.07,270
82,4.95,460
83,5.02,590
84,5.41,550
85,5.6,360
86,5.47,220
87,5.23,240
88,4.99,410
89,4.97,570
90,5.15,580
91,5.44,420
92,5.41,240
93,5.18,210
94,4.84,350
95,4.82,540
96,5.3,600
97,5.6,480
98,5.69,290
99,5.55,200
100,5.2,300
101,5.07,490
102,5.15,600
103,5.55,520
104,5.63,340
105,5.49,210
106,5.25,250
107,5.02,440
108,5.1,590
109,5.27,560
110,5.46,390
111,5.44,230
112,5.2,220
113,4.87,380
114,4.85,560
115,5.33,590
116,5.52,450
117,5.61,260
118,5.36,200
119,5.02,330
120,4.9,520
121,5.07,600
122,5.58,500
123,5.66,310
124,5.52,200
125,5.17,280
126,5.04,470
127,5.12,590
128,5.3,540
129,5.49,360
130,5.36,210
131,5.12,240
132,4.89,410
133,4.87,570
134,5.36,580
135,5.55,420
136,5.52,240
137,5.27,210
138,5.04,350
139,4.92,540
140,5.09,600
141,5.6,470
142,5.58,280
143,5.43,200
144,5.09,300
145,4.97,490
146,5.04,600
147,5.44,520
148,5.52,330
149,5.38,210
