0,6.48,640
1,7.13,912
2,7.84,928
3,8.62,688
4,9.06,400
5,8.94,336
6,8.71,544
7,9.0,848
8,9.9,960
9,10.89,768
10,11.74,464
11,11.93,320
12,11.62,464
13,11.81,768
14,12.74,960
15,14.02,848
16,15.42,544
17,15.63,336
18,15.56,400
19,15.47,688
20,16.33,928
21,17.96,912
22,19.76,640
23,20.9,368
24,20.39,352
25,20.3,592
26,21.04,880
27,23.15,944
28,25.46,720
29,27.44,432
30,27.27,320
31,26.6,512
32,27.0,816
33,29.7,960
34,32.67,816
35,35.93,496
36,36.54,320
37,35.57,432
38,35.43,736
39,38.17,944
40,41.98,880
41,46.18,592
42,47.78,352
43,46.69,368
44,46.41,640
45,49.12,912
46,50.85,928
47,54.77,672
48,53.49,400
49,52.02,336
50,49.84,560
51,50.48,848
52,51.39,960
53,54.27,768
54,52.92,464
55,51.54,320
56,48.36,480
57,48.98,784
58,51.87,960
59,53.76,848
60,55.57,544
61,53.22,336
62,51.81,400
63,49.51,688
64,52.28,928
65,53.22,912
66,55.03,624
67,53.75,368
68,51.24,352
69,50.08,608
70,50.73,880
71,52.68,944
72,54.54,720
73,53.18,416
74,50.72,320
75,48.59,512
76,49.22,816
77,50.11,960
78,52.92,800
79,54.68,496
80,52.39,320
81,51.08,432
82,49.75,736
83,52.53,944
84,53.48,880
85,55.3,576
86,52.95,352
87,51.49,384
88,50.32,656
89,52.0,912
90,52.93,928
91,54.8,672
92,53.44,384
93,50.97,336
94,48.83,560
95,50.46,864
96,51.36,960
97,53.17,768
98,53.86,464
99,51.55,320
100,50.34,480
101,50.0,784
102,52.79,960
103,53.74,832
104,55.57,544
105,53.2,336
106,51.74,400
107,49.51,704
108,51.22,944
109,53.19,896
110,55.07,624
111,52.66,368
112,51.22,352
113,49.07,608
114,49.7,896
115,51.61,944
116,53.43,720
117,52.1,416
118,50.75,320
119,49.59,528
120,50.24,832
121,54.12,960
122,54.0,800
123,55.84,496
124,53.46,320
125,51.99,448
126,49.76,752
127,52.51,944
128,53.45,864
129,55.34,576
130,52.92,336
131,50.45,384
132,49.3,656
133,50.95,912
134,51.86,928
135,53.69,672
136,52.35,384
137,50.99,336
138,49.83,560
139,50.48,864
140,54.38,960
141,54.27,752
142,54.98,448
143,52.65,320
144,51.26,480
145,50.0,784
146,52.77,960
147,52.65,832
148,54.45,528
149,52.13,336
