0,440,94
1,627,0
2,638,0
3,473,162
4,275,249
5,231,454
6,374,463
7,583,409
8,660,146
9,528,126
10,319,238
11,220,479
12,319,579
13,528,420
14,660,212
15,583,112
16,374,169
17,231,355
18,275,524
19,473,489
20,638,256
21,627,98
22,440,111
23,253,311
24,242,538
25,407,536
26,605,369
27,649,164
28,495,75
29,297,300
30,220,483
31,352,503
32,561,391
33,660,230
34,561,130
35,341,209
36,220,428
37,297,528
38,506,471
39,649,285
40,605,116
41,407,151
42,242,384
43,253,542
44,440,529
45,627,329
46,638,102
47,462,104
48,275,282
49,231,487
50,385,496
51,583,351
52,660,168
53,528,68
54,319,260
55,220,421
56,330,521
57,539,431
58,660,212
59,583,112
60,374,169
61,231,355
62,275,524
63,473,489
64,638,256
65,627,98
66,429,111
67,253,322
68,242,469
69,418,547
70,605,369
71,649,164
72,495,75
73,286,300
74,220,494
75,352,514
76,561,402
77,660,161
78,550,61
79,341,231
80,220,450
81,297,550
82,506,493
83,649,227
84,605,138
85,396,173
86,242,337
87,264,495
88,451,471
89,627,340
90,638,113
91,462,115
92,264,293
93,231,509
94,385,518
95,594,373
96,660,179
97,528,79
98,319,271
99,220,432
100,330,532
101,539,442
102,660,223
103,572,123
104,374,191
105,231,377
106,275,546
107,484,511
108,649,267
109,616,98
110,429,122
111,253,333
112,242,480
113,418,558
114,616,380
115,649,164
116,495,75
117,286,300
118,220,494
119,363,514
120,572,391
121,660,219
122,550,119
123,341,209
124,220,428
125,308,528
126,517,460
127,649,263
128,594,94
129,396,140
130,231,384
131,264,553
132,451,529
133,627,318
134,638,171
135,462,93
136,264,271
137,231,487
138,385,496
139,594,351
140,660,157
141,517,137
142,308,260
143,220,432
144,330,532
145,539,442
146,660,223
147,572,123
148,363,191
149,231,388
