0,6.26,440
1,6.89,627
2,7.57,638
3,7.75,473
4,7.79,275
5,7.41,231
6,7.24,374
7,7.05,583
8,7.45,660
9,7.88,528
10,8.16,319
11,7.96,220
12,7.45,319
13,7.27,528
14,7.52,660
15,7.95,583
16,8.25,374
17,8.19,231
18,7.84,275
19,7.5,473
20,7.6,638
21,8.03,627
22,8.49,440
23,8.63,253
24,8.24,242
25,7.87,407
26,7.84,605
27,8.11,649
28,8.74,495
29,8.89,297
30,8.48,220
31,8.12,352
32,8.07,561
33,8.37,660
34,8.84,561
35,9.14,341
36,8.93,220
37,8.54,297
38,8.31,506
39,8.45,649
40,8.93,605
41,9.43,407
42,9.38,242
43,8.96,253
44,8.58,440
45,8.52,627
46,9.02,638
47,9.54,462
48,9.66,275
49,9.25,231
50,8.84,385
51,8.78,583
52,9.1,660
53,9.82,528
54,9.97,319
55,9.72,220
56,9.28,330
57,9.07,539
58,9.37,660
59,9.91,583
60,10.28,374
61,10.21,231
62,9.78,275
63,9.34,473
64,9.48,638
65,10.01,627
66,10.57,429
67,10.54,253
68,10.26,242
69,9.81,418
70,9.77,605
71,10.12,649
72,10.91,495
73,11.06,286
74,10.57,220
75,10.13,352
76,9.86,561
77,10.23,660
78,11.03,550
79,11.4,341
80,11.14,220
81,10.62,297
82,10.16,506
83,10.52,649
84,11.13,605
85,11.53,396
86,11.45,242
87,10.95,264
88,10.7,451
89,10.62,627
90,11.23,638
91,11.88,462
92,12.06,264
93,11.53,231
94,11.0,385
95,10.97,594
96,11.33,660
97,12.23,528
98,12.43,319
99,12.1,220
100,11.58,330
101,11.3,539
102,11.71,660
103,12.35,572
104,12.79,374
105,12.75,231
106,12.18,275
107,11.63,484
108,11.82,649
109,12.49,616
110,13.18,429
111,13.13,253
112,12.78,242
113,12.24,418
114,12.16,616
115,12.62,649
116,13.61,495
117,13.78,286
118,13.2,220
119,12.62,363
120,12.53,572
121,12.98,660
122,13.74,550
123,14.23,341
124,13.87,220
125,13.24,308
126,12.94,517
127,13.11,649
128,13.86,594
129,14.67,396
130,14.57,231
131,13.95,264
132,13.32,451
133,13.54,627
134,13.99,638
135,14.79,462
136,15.04,264
137,14.36,231
138,13.71,385
139,13.67,594
140,14.45,660
141,15.24,517
142,15.49,308
143,15.09,220
144,14.45,330
145,14.06,539
146,14.59,660
147,15.42,572
148,15.94,363
149,15.89,231
