0,760,93
1,1083,0
2,1102,0
3,817,0
4,475,0
5,399,325
6,646,326
7,1007,80
8,1140,0
9,912,0
10,551,0
11,380,249
12,551,349
13,912,198
14,1140,0
15,1007,0
16,646,0
17,399,154
18,475,395
19,817,320
20,1102,0
21,1083,0
22,760,0
23,437,40
24,418,323
25,703,305
26,1045,82
27,1121,0
28,855,0
29,513,0
30,380,287
31,608,387
32,969,179
33,1140,0
34,969,0
35,589,82.375
36,380,270.09375
37,513,507.5234375
38,874,277.26171875
39,1121,27.8154296875
40,1045,231.3891830444336
41,703,129.57466197013855
42,418,436.31716637313366
43,437,491.5792915932834
44,760,523.6974114491604
45,1083,170.9243528622901
46,1102,234.44862775673664
47,798,203.91325980869902
48,475,395.6535393690218
49,399,564.5383848422555
50,665,526.0672981052819
51,1007,259.0168245263205
52,1140,210.56276288322374
53,912,170.47754317005035
54,551,311.78871161203205
55,380,525.661088951504
56,570,578.915272237876
57,931,324.728818059469
58,1140,77.29555112871681
59,1007,280.11399298638617
60,646,213.37678114041228
61,399,474.71104882127577
62,475,478.9277622053189
63,817,571.6069405513297
64,1102,86.40173513783243
65,1083,232.9328260557643
66,741,205.8895754071213
67,437,412.7118484629451
68,418,512.3389810578681
69,722,533.2923726322335
70,1045,237.4115465790292
71,1121,262.06893041529736
72,855,172.51670203773904
73,494,345.31302193867936
74,380,506.1641277423349
75,608,559.5205159677919
76,969,335.88012899194797
77,1140,236.1231270154992
78,950,199.9394238596172
79,589,211.87310699561303
80,380,490.8591383744516
81,513,375.4295691872258
82,874,530.7411961484032
83,1121,79.8426495185504
84,1045,282.1303538987273
85,684,209.4082867796676
86,418,443.96301792372924
87,456,537.4953772404662
88,779,531.1869221550583
89,1083,197.77336526938228
90,1102,234.43572941616705
91,798,254.5693082721276
92,456,354.049040883504
93,399,532.756130110438
94,665,582.9390325276095
95,1026,244.48475813190237
96,1140,184.66382434581098
97,912,170.0728722554033
98,551,247.81477725798135
99,380,473.45717357862384
100,570,486.7285867893119
101,931,404.591073348664
102,1140,0
103,988,280.15625
104,646,234.87744140625
105,399,486.98468017578125
106,475,485.2461700439453
107,836,497.21827125549316
108,1121,129.15228390693665
109,1064,231.55587721802294
110,741,259.4930605815316
111,437,390.90603314317286
112,418,579.8515082857932
113,722,526.2314385357241
114,1064,231.7789298169655
115,1121,259.4965457783901
116,855,172.47650852778736
117,494,345.31176589149334
118,380,506.1639707364367
119,627,383.08198536821834
120,988,409.3852481710273
121,1140,0
122,950,280.15625
123,589,258.1298828125
124,380,462.00811767578125
125,532,525.5020294189453
126,893,513.6877536773682
127,1121,103.83596920967102
128,1026,231.35809350945055
129,684,264.45872021108516
130,399,425.5286700131928
131,456,536.5660837516491
132,779,531.0707604689561
133,1083,197.7588450586195
134,1102,234.43561597702046
135,798,254.56930649964096
136,456,354.0490408281138
137,399,532.7561301035142
138,665,386.8780650517571
139,1026,393.86737906573484
140,1140,102.74171119160843
141,893,230.09954461868443
142,532,295.4093607693339
143,380,514.9261700961667
144,570,468.7315425240417
145,931,514.2164428155052
146,1140,84.40205535193815
147,988,229.956266057437
148,627,288.90556665714746
149,399,461.2753479160717
