0,680,122
1,969,0
2,986,0
3,731,0
4,425,69
5,357,364
6,578,407
7,901,149
8,1020,0
9,816,0
10,493,0
11,340,307
12,493,447
13,816,274
14,1020,0
15,901,0
16,578,0
17,357,222
18,425,425
19,731,320
20,986,69
21,969,0
22,680,0
23,391,120
24,374,369
25,629,395
26,935,166
27,1003,0
28,765,0
29,459,35
30,340,296
31,544,436
32,867,212
33,1020,0
34,867,0
35,527,0
36,340,273
37,459,413
38,782,274
39,1003,0
40,935,122.25
41,629,77.953125
42,374,497.931640625
43,391,421.9658203125
44,680,536.4957275390625
45,969,168.24786376953125
46,986,257.8007478713989
47,714,152.43127337098122
48,425,454.7769545856863
49,357,496.1942386464216
50,595,429.5971193232108
51,901,281.1492798308027
52,1020,185.13432998942517
53,816,230.08022390608477
54,493,399.94000699706515
55,340,524.8675008746332
56,510,536.2168752186583
57,833,333.10843760932914
58,1020,164.01355470116613
59,901,170.12542358441144
60,578,160.00783897402573
61,357,457.5629899358766
62,425,450.28149496793833
63,731,541.9101868709923
64,986,152.72754671774806
65,969,334.9914858349296
66,663,153.90598393234154
67,391,476.61912399577136
68,374,524.1547809989429
69,646,435.07739049947145
70,935,258.76934762486786
71,1003,157.14904211327712
72,765,311.12732878301995
73,442,447.57045804893875
74,340,528.4463072561173
75,544,494.22315362805864
76,867,255.11157681402932
77,1020,188.88197355087684
78,850,170.9025616734649
79,527,203.80641010459155
80,340,511.16330126307395
81,459,411.16330126307395
82,782,463.6454126578842
83,1003,128.91135316447105
84,935,311.6079898931948
85,612,236.30024968416234
86,374,505.7875312105203
87,408,467.44688280263006
88,697,429.72344140131503
89,969,236.09043017516439
90,986,206.59657594297389
91,714,284.040571499109
92,408,433.3150357186943
93,357,543.1643794648368
94,595,493.0821897324184
95,918,234.52054743310458
96,1020,237.95376710728453
97,816,249.93605522210265
98,493,343.3105017256907
99,340,496.03881271571134
100,510,396.03881271571134
101,833,429.00970317892785
102,1020,46.75242579473196
103,884,310.10550665304265
104,578,241.88159416581516
105,357,457.68009963536343
106,425,490.3400498176817
107,748,518.1675062272102
108,1003,131.54187655680255
109,952,151.9231836424001
110,663,315.4987997444125
111,391,479.15617498402577
112,374,567.5390437460064
113,646,416.7695218730032
114,952,254.1923804682508
115,1003,155.44351188963284
116,765,252.35760974655102
117,442,390.30805030457975
118,340,541.0385062880725
119,561,441.0385062880725
120,884,345.25962657201813
121,1020,19.314906643004534
122,850,280.14554541629695
123,527,258.75909658851856
124,340,490.5948870735648
125,476,435.2974435367824
126,799,501.9121804420978
127,1003,102.22804511052445
128,918,151.0071264097039
129,612,318.45323635015166
130,357,515.0566545437689
131,408,523.7641636359422
132,697,417.8820818179711
133,969,234.61026022724639
134,986,206.55032063210143
135,714,233.38359875987658
136,408,454.8364749224923
137,357,545.8545593653115
138,595,428.8545593653115
139,918,323.4636398413279
140,1020,24.932954980165988
141,799,280.2333274215651
142,476,285.01458296384783
143,340,541.626822870481
144,510,460.8134114352405
145,833,507.6016764294051
146,1020,81.90041910735127
147,884,279.87344404855236
148,561,238.37104512651726
149,357,489.5463806408147
