0,6.75,560
1,7.42,798
2,8.17,812
3,8.98,602
4,9.24,350
5,8.89,294
6,8.47,476
7,8.74,742
8,9.42,840
9,10.37,672
10,10.98,406
11,10.93,280
12,10.45,406
13,10.59,672
14,11.18,840
15,12.29,742
16,13.27,476
17,13.5,294
18,12.89,350
19,12.83,602
20,13.25,812
21,14.58,798
22,15.74,560
23,16.34,322
24,16.19,308
25,15.53,518
26,16.03,770
27,17.29,826
28,19.02,630
29,19.76,378
30,19.62,280
31,19.18,448
32,19.01,714
33,20.5,840
34,22.55,714
35,23.89,434
36,24.27,280
37,23.2,378
38,23.04,644
39,24.32,826
40,26.75,770
41,28.87,518
42,29.97,308
43,28.59,322
44,27.91,560
45,28.84,798
46,31.72,812
47,34.89,588
48,36.25,350
49,35.23,294
50,34.49,490
51,34.88,742
52,37.62,840
53,41.38,672
54,43.82,406
55,43.61,280
56,41.73,420
57,42.27,686
58,44.61,840
59,49.07,742
60,51.97,476
61,50.64,294
62,49.49,350
63,48.1,602
64,50.94,812
65,51.76,798
66,54.59,546
67,52.3,322
68,50.89,308
69,48.64,532
70,49.42,770
71,50.22,826
72,52.97,630
73,50.75,364
74,50.31,280
75,47.2,448
76,47.04,714
77,47.73,840
78,51.4,700
79,53.23,434
80,50.88,280
81,49.73,378
82,49.29,644
83,52.17,826
84,52.01,770
85,54.86,504
86,52.55,308
87,50.17,336
88,48.88,574
89,50.62,798
90,50.47,812
91,53.23,588
92,50.99,336
93,50.56,294
94,47.43,490
95,48.19,756
96,48.97,840
97,51.65,672
98,50.48,406
99,50.03,280
100,47.99,420
101,48.57,686
102,51.43,840
103,52.26,728
104,53.94,476
105,51.74,294
106,50.41,350
107,48.06,616
108,50.87,826
109,51.76,784
110,53.49,546
111,51.24,322
112,49.86,308
113,47.66,532
114,48.42,784
115,49.21,826
116,51.9,630
117,50.72,364
118,49.3,280
119,48.23,462
120,48.8,728
121,52.68,840
122,53.6,700
123,54.21,434
124,51.99,280
125,49.69,392
126,48.3,658
127,52.09,826
128,52.01,756
129,53.75,504
130,51.49,294
131,49.15,336
132,46.86,574
133,49.6,798
134,49.45,812
135,52.15,588
136,50.97,336
137,49.54,294
138,48.46,490
139,49.04,756
140,51.94,840
141,52.77,658
142,54.47,392
143,51.17,280
144,49.93,420
145,48.53,686
146,52.34,840
147,52.26,728
148,54.01,462
149,50.7,294
