0,6.04,760
1,6.64,1083
2,7.31,1102
3,8.04,817
4,8.84,475
5,8.7,399
6,8.6,646
7,9.27,1007
8,10.19,1140
9,11.21,912
10,12.33,551
11,12.49,380
12,12.46,551
13,12.89,912
14,14.18,1140
15,15.6,1007
16,17.16,646
17,18.1,399
18,18.06,475
19,18.3,817
20,20.13,1102
21,22.14,1083
22,24.36,760
23,26.23,437
24,26.18,418
25,26.53,703
26,28.03,1045
27,30.84,1121
28,33.92,855
29,37.31,513
30,37.95,380
31,37.64,608
32,39.09,969
33,43.0,1140
34,47.3,969
35,50.01,589
36,50.66,380
37,48.51,513
38,49.1,874
39,53.0,1121
40,55.01,1045
41,58.11,703
42,56.62,418
43,54.07,437
44,51.77,760
45,53.53,1083
46,55.49,1102
47,57.55,798
48,57.07,475
49,53.57,399
50,51.27,665
51,51.94,1007
52,53.85,1140
53,55.84,912
54,56.56,551
55,54.16,380
56,50.76,570
57,50.4,931
58,54.28,1140
59,55.28,1007
60,57.19,646
61,55.81,399
62,54.34,475
63,50.95,817
64,53.79,1102
65,55.76,1083
66,57.83,741
67,56.28,437
68,53.83,418
69,51.52,722
70,53.29,1045
71,54.11,1121
72,56.11,855
73,55.65,494
74,53.3,380
75,51.0,608
76,50.64,969
77,52.5,1140
78,54.44,950
79,56.31,589
80,53.9,380
81,53.46,513
82,51.2,874
83,55.19,1121
84,56.04,1045
85,58.11,684
86,56.55,418
87,54.09,456
88,51.77,779
89,53.55,1083
90,55.43,1102
91,56.38,798
92,55.92,456
93,53.56,399
94,50.24,665
95,50.89,1026
96,52.76,1140
97,54.71,912
98,55.42,551
99,54.16,380
100,51.71,570
101,50.41,931
102,55.46,1140
103,56.31,988
104,58.39,646
105,55.75,399
106,53.24,475
107,50.97,836
108,53.81,1121
109,55.7,1064
110,56.66,741
111,56.19,437
112,52.74,418
113,50.48,722
114,52.21,1064
115,53.01,1121
116,54.97,855
117,54.52,494
118,52.22,380
119,51.96,627
120,50.66,988
121,55.73,1140
122,56.58,950
123,57.49,589
124,56.02,380
125,53.5,532
126,51.22,893
127,54.07,1121
128,55.97,1026
129,56.93,684
130,55.41,399
131,53.0,456
132,50.73,779
133,52.47,1083
134,54.31,1102
135,55.24,798
136,54.79,456
137,52.48,399
138,52.21,665
139,51.95,1026
140,54.85,1140
141,56.86,893
142,57.77,532
143,55.21,380
144,53.76,570
145,51.47,931
146,54.33,1140
147,56.24,988
148,57.21,627
149,55.68,399
