0,480,76
1,684,0
2,696,36
3,516,60
4,300,264
5,252,444
6,408,512
7,636,344
8,720,108
9,576,28
10,348,172
11,240,384
12,348,544
13,576,436
14,720,180
15,636,20
16,408,104
17,252,336
18,300,484
19,516,424
20,696,228
21,684,92
22,480,48
23,276,288
24,264,492
25,444,468
26,660,344
27,708,84
28,540,16
29,324,196
30,240,432
31,384,512
32,612,368
33,720,156
34,612,76
35,372,184
36,240,372
37,324,532
38,552,448
39,708,216
40,660,68
41,444,128
42,264,324
43,276,460
44,480,504
45,684,264
46,696,60
47,504,84
48,300,220
49,252,480
50,420,548
51,636,368
52,720,132
53,576,52
54,348,196
55,240,408
56,360,488
57,588,368
58,720,180
59,636,20
60,408,104
61,252,336
62,300,484
63,516,424
64,696,228
65,684,92
66,468,48
67,276,300
68,264,504
69,456,480
70,660,344
71,708,84
72,540,16
73,312,196
74,240,444
75,384,524
76,612,380
77,720,168
78,600,8
79,372,128
80,240,396
81,324,556
82,552,472
83,708,240
84,660,92
85,432,72
86,264,360
87,288,496
88,492,448
89,684,276
90,696,72
91,504,96
92,288,232
93,252,504
94,420,492
95,648,312
96,720,144
97,576,64
98,348,208
99,240,420
100,360,500
101,588,380
102,720,192
103,624,32
104,408,128
105,252,360
106,300,508
107,528,448
108,708,240
109,672,92
110,468,60
111,276,312
112,264,516
113,456,492
114,672,276
115,708,84
116,540,16
117,312,196
118,240,444
119,396,524
120,624,368
121,720,144
122,600,64
123,372,252.0
124,240,360.0
125,336,520.0
126,564,424.0
127,708,180.0
128,648,56.0
129,432,397.5
130,252,382.75
131,288,585.375
132,492,457.375
133,684,302.6875
134,696,129.34375
135,504,116.671875
136,288,454.833984375
137,252,486.833984375
138,420,474.833984375
139,648,374.833984375
140,720,183.4169921875
141,564,145.854248046875
142,336,400.21356201171875
143,240,392.1067810058594
144,360,552.1067810058594
145,588,432.1067810058594
146,720,202.0533905029297
147,624,195.51334762573242
148,396,347.93916845321655
149,252,351.93916845321655
