0,560,105
1,798,0
2,812,0
3,602,0
4,350,198
5,294,408
6,476,434
7,742,198
8,840,16
9,672,0
10,406,128
11,280,362
12,406,482
13,672,316
14,840,124
15,742,0
16,476,58
17,294,302
18,350,488
19,602,378
20,812,176
21,798,0
22,560,2
23,322,162
24,308,400
25,518,492
26,770,214
27,826,4
28,630,0
29,378,170
30,280,352
31,448,472
32,714,344
33,840,30
34,714,0
35,434,86
36,280,292
37,378,492
38,644,354
39,826,110
40,770,0
41,518,30
42,308,232
43,322,484
44,560,402
45,798,162
46,812,0
47,588,0
48,350,212
49,294,422
50,490,448
51,742,278
52,840,16
53,672,0
54,406,128
55,280,362
56,420,482
57,686,302
58,840,96
59,742,0
60,476,109.0
61,294,422.75
62,350,448.75
63,602,418.75
64,812,136.75
65,798,283.921875
66,546,154.365234375
67,322,536.670654296875
68,308,454.670654296875
69,532,556.6676635742188
70,770,264.66766357421875
71,826,288.1042289733887
72,630,150.63802862167358
73,364,505.0797535777092
74,280,390.5398767888546
75,448,617.6349691972136
76,714,329.63496919721365
77,840,264.5793711496517
78,700,41.14484278741293
79,434,202.78621069685323
80,280,491.1965526742133
81,378,451.1965526742133
82,644,396.59827633710665
83,826,152.59827633710665
84,770,332.03739227106917
85,504,154.62967403388365
86,308,559.5787092542355
87,336,491.5787092542355
88,574,478.8946773135589
89,798,224.89467731355887
90,812,336.55591733209747
91,588,127.06948966651218
92,336,492.00868620831403
93,294,398.004343104157
94,490,615.5010857760392
95,756,285.50108577603925
96,840,291.46881786100244
97,672,92.86720446525061
98,406,406.80420027907815
99,280,360.4021001395391
100,420,480.4021001395391
101,686,300.4021001395391
102,840,94.40210013953907
103,728,250.9001312587212
104,476,161.7250328146803
105,294,503.340629101835
106,350,449.340629101835
107,616,489.6703145509175
108,826,113.67031455091751
109,784,311.89594732971614
110,546,208.98699341621452
111,322,511.5608741770268
112,308,429.5608741770268
113,532,544.8902185442566
114,784,252.8902185442567
115,826,260.80563865901604
116,630,89.20140966475401
117,364,447.91883810404715
118,280,403.91883810404715
119,462,443.91883810404715
120,728,301.91883810404715
121,840,53.918838104047126
122,700,311.0599636907515
123,434,257.76499092268784
124,280,536.9706238653359
125,392,496.970623865336
126,658,412.48531193266797
127,826,77.242655966334
128,756,390.75758299894795
129,504,234.0946978748685
130,294,559.5118372343586
131,336,505.51183723435855
132,574,484.7559186171793
133,798,150.75591861717928
134,812,336.9222449135737
135,588,92.23056122839343
136,336,454.9519100767746
137,294,438.9519100767746
138,490,464.9519100767746
139,756,294.9519100767746
140,840,89.4759550383873
141,658,250.5922471898992
142,392,206.3980617974748
143,280,579.5995154493687
144,420,459.5995154493687
145,686,419.79975772468435
146,840,66.89987886234218
147,728,360.8406212144482
148,462,234.60507765180603
149,294,570.7762694129515
